"","unique_id","ent_by","year","site","fdate","round","observer","transect","t_c","quadrat","planted","f_number","count_unit","plant_genus","plant_species","plant_code","notes"
"187","AB410992T210hirta10108","NA",2012,"AB",2012-07-09,"2","NA","2","T","10","yes","108","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"188","AB410992T21fistulosa11","NA",2012,"AB",2012-07-09,"2","NA","2","T","1","yes","1","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"189","AB410992T21hirta1161","NA",2012,"AB",2012-07-09,"2","NA","2","T","1","yes","161","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"190","AB410992T22fistulosa229","NA",2012,"AB",2012-07-09,"2","NA","2","T","2","yes","29","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"191","AB410992T22helianthoides22","NA",2012,"AB",2012-07-09,"2","NA","2","T","2","yes","2","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"192","AB410992T22hirta2121","NA",2012,"AB",2012-07-09,"2","NA","2","T","2","yes","121","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"193","AB410992T23fistulosa337","NA",2012,"AB",2012-07-09,"2","NA","2","T","3","yes","37","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"194","AB410992T23helianthoides31","NA",2012,"AB",2012-07-09,"2","NA","2","T","3","yes","1","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"195","AB410992T23hirta3146","NA",2012,"AB",2012-07-09,"2","NA","2","T","3","yes","146","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"196","AB410992T24fistulosa43","NA",2012,"AB",2012-07-09,"2","NA","2","T","4","yes","3","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"197","AB410992T24hirta4173","NA",2012,"AB",2012-07-09,"2","NA","2","T","4","yes","173","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"198","AB410992T25hirta5207","NA",2012,"AB",2012-07-09,"2","NA","2","T","5","yes","207","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"199","AB410992T26fistulosa61","NA",2012,"AB",2012-07-09,"2","NA","2","T","6","yes","1","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"200","AB410992T26hirta6111","NA",2012,"AB",2012-07-09,"2","NA","2","T","6","yes","111","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"201","AB410992T27helianthoides71","NA",2012,"AB",2012-07-09,"2","NA","2","T","7","yes","1","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"202","AB410992T27hirta7159","NA",2012,"AB",2012-07-09,"2","NA","2","T","7","yes","159","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"203","AB410992T28hirta8172","NA",2012,"AB",2012-07-09,"2","NA","2","T","8","yes","172","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"204","AB410992T29hirta9118","NA",2012,"AB",2012-07-09,"2","NA","2","T","9","yes","118","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"205","AB410992T310hirta10137","NA",2012,"AB",2012-07-09,"2","NA","3","T","10","yes","137","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"206","AB410992T31hirta1114","NA",2012,"AB",2012-07-09,"2","NA","3","T","1","yes","114","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"207","AB410992T32fistulosa22","NA",2012,"AB",2012-07-09,"2","NA","3","T","2","yes","2","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"208","AB410992T32hirta2119","NA",2012,"AB",2012-07-09,"2","NA","3","T","2","yes","119","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"209","AB410992T33hirta377","NA",2012,"AB",2012-07-09,"2","NA","3","T","3","yes","77","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"210","AB410992T34fistulosa41","NA",2012,"AB",2012-07-09,"2","NA","3","T","4","yes","1","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"211","AB410992T34hirta494","NA",2012,"AB",2012-07-09,"2","NA","3","T","4","yes","94","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"212","AB410992T35arvense532","NA",2012,"AB",2012-07-09,"2","NA","3","T","5","no","32","NA","Trifolium","arvense","TRAR4","NA; NA; NA"
"213","AB410992T35fistulosa59","NA",2012,"AB",2012-07-09,"2","NA","3","T","5","yes","9","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"214","AB410992T35hirta543","NA",2012,"AB",2012-07-09,"2","NA","3","T","5","yes","43","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"215","AB410992T36arvense612","NA",2012,"AB",2012-07-09,"2","NA","3","T","6","no","12","NA","Trifolium","arvense","TRAR4","NA; NA; NA"
"216","AB410992T36arvensedupp62","NA",2012,"AB",2012-07-09,"2","NA","3","T","6","no","2","NA","Trifolium","arvense","TRAR4","NA; NA; NA"
"217","AB410992T36hirta6121","NA",2012,"AB",2012-07-09,"2","NA","3","T","6","yes","121","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"218","AB410992T37arvense772","NA",2012,"AB",2012-07-09,"2","NA","3","T","7","no","72","NA","Trifolium","arvense","TRAR4","NA; NA; NA"
"219","AB410992T37hirta7111","NA",2012,"AB",2012-07-09,"2","NA","3","T","7","yes","111","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"220","AB410992T38arvense860","NA",2012,"AB",2012-07-09,"2","NA","3","T","8","no","60","NA","Trifolium","arvense","TRAR4","NA; NA; NA"
"221","AB410992T38fistulosa86","NA",2012,"AB",2012-07-09,"2","NA","3","T","8","yes","6","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"222","AB410992T38hirta890","NA",2012,"AB",2012-07-09,"2","NA","3","T","8","yes","90","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"223","AB410992T39hirta986","NA",2012,"AB",2012-07-09,"2","NA","3","T","9","yes","86","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"224","AB410992T410hirta10136","NA",2012,"AB",2012-07-09,"2","NA","4","T","10","yes","136","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"225","AB410992T41hirta161","NA",2012,"AB",2012-07-09,"2","NA","4","T","1","yes","61","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"226","AB410992T42hirta2127","NA",2012,"AB",2012-07-09,"2","NA","4","T","2","yes","127","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"227","AB410992T43hirta384","NA",2012,"AB",2012-07-09,"2","NA","4","T","3","yes","84","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"228","AB410992T44hirta4125","NA",2012,"AB",2012-07-09,"2","NA","4","T","4","yes","125","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"229","AB410992T45hirta598","NA",2012,"AB",2012-07-09,"2","NA","4","T","5","yes","98","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"230","AB410992T46fistulosa620","NA",2012,"AB",2012-07-09,"2","NA","4","T","6","yes","20","head","Monarda","fistulosa","MOFI","NA; NA; NA"
"231","AB410992T46hirta6117","NA",2012,"AB",2012-07-09,"2","NA","4","T","6","yes","117","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"232","AB410992T47hirta760","NA",2012,"AB",2012-07-09,"2","NA","4","T","7","yes","60","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"233","AB410992T47repens73","NA",2012,"AB",2012-07-09,"2","NA","4","T","7","no","3","NA","Trifolium","repens","TRRE3","NA; NA; NA"
"234","AB410992T48hirta8130","NA",2012,"AB",2012-07-09,"2","NA","4","T","8","yes","130","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"235","AB410992T49hirta9132","NA",2012,"AB",2012-07-09,"2","NA","4","T","9","yes","132","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"236","AB410992T49laciniata97","NA",2012,"AB",2012-07-09,"2","NA","4","T","9","no","7","flr","Oenothera","laciniata","OELA","NA; NA; NA"
"237","AB411303C110hyssopifolium1020","NA",2012,"AB",2012-08-09,"3","NA","1","C","10","no","20","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"238","AB411303C11hyssopifolium120","NA",2012,"AB",2012-08-09,"3","NA","1","C","1","no","20","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"239","AB411303C12020","NA",2012,"AB",2012-08-09,"3","NA","1","C","2","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"240","AB411303C13tP363","NA",2012,"AB",2012-08-09,"3","NA","1","C","3","no","63","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"241","AB411303C14hyssopifolium490","NA",2012,"AB",2012-08-09,"3","NA","1","C","4","no","90","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"242","AB411303C14tP486","NA",2012,"AB",2012-08-09,"3","NA","1","C","4","no","86","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"243","AB411303C15hyssopifolium5120","NA",2012,"AB",2012-08-09,"3","NA","1","C","5","no","120","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"244","AB411303C15tP56","NA",2012,"AB",2012-08-09,"3","NA","1","C","5","no","6","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"245","AB411303C16hyssopifolium6180","NA",2012,"AB",2012-08-09,"3","NA","1","C","6","no","180","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"246","AB411303C16tP637","NA",2012,"AB",2012-08-09,"3","NA","1","C","6","no","37","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"247","AB411303C17hyssopifolium7160","NA",2012,"AB",2012-08-09,"3","NA","1","C","7","no","160","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"248","AB411303C17tP731","NA",2012,"AB",2012-08-09,"3","NA","1","C","7","no","31","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"249","AB411303C18hyssopifolium8100","NA",2012,"AB",2012-08-09,"3","NA","1","C","8","no","100","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"250","AB411303C18tP866","NA",2012,"AB",2012-08-09,"3","NA","1","C","8","no","66","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"251","AB411303C19tP97","NA",2012,"AB",2012-08-09,"3","NA","1","C","9","no","7","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"252","AB411303C310hyssopifolium10270","NA",2012,"AB",2012-08-09,"3","NA","3","C","10","no","270","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"253","AB411303C310Tinypurplepea1030","NA",2012,"AB",2012-08-09,"3","NA","3","C","10","no","30","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"254","AB411303C31copallinum11","NA",2012,"AB",2012-08-09,"3","NA","3","C","1","no","1","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"255","AB411303C31hyssopifolium1240","NA",2012,"AB",2012-08-09,"3","NA","3","C","1","no","240","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"256","AB411303C32copallinum24","NA",2012,"AB",2012-08-09,"3","NA","3","C","2","no","4","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"257","AB411303C33copallinum31","NA",2012,"AB",2012-08-09,"3","NA","3","C","3","no","1","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"258","AB411303C33hyssopifolium3390","NA",2012,"AB",2012-08-09,"3","NA","3","C","3","no","390","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"259","AB411303C34hyssopifolium4120","NA",2012,"AB",2012-08-09,"3","NA","3","C","4","no","120","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"260","AB411303C34Tinypurplepea410","NA",2012,"AB",2012-08-09,"3","NA","3","C","4","no","10","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"261","AB411303C35Tinypurplepea550","NA",2012,"AB",2012-08-09,"3","NA","3","C","5","no","50","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"262","AB411303C36hyssopifolium620","NA",2012,"AB",2012-08-09,"3","NA","3","C","6","no","20","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"263","AB411303C37hyssopifolium710","NA",2012,"AB",2012-08-09,"3","NA","3","C","7","no","10","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"264","AB411303C37Tinypurplepea73","NA",2012,"AB",2012-08-09,"3","NA","3","C","7","no","3","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"265","AB411303C38hyssopifolium810","NA",2012,"AB",2012-08-09,"3","NA","3","C","8","no","10","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"266","AB411303C39hyssopifolium9270","NA",2012,"AB",2012-08-09,"3","NA","3","C","9","no","270","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"267","AB411303C39Tinypurplepea921","NA",2012,"AB",2012-08-09,"3","NA","3","C","9","no","21","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"268","AB411303C410copallinum102","NA",2012,"AB",2012-08-09,"3","NA","4","C","10","no","2","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"269","AB411303C41Tinypurplepea191","NA",2012,"AB",2012-08-09,"3","NA","4","C","1","no","91","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"270","AB411303C42hyssopifolium2120","NA",2012,"AB",2012-08-09,"3","NA","4","C","2","no","120","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"271","AB411303C42Tinypurplepea219","NA",2012,"AB",2012-08-09,"3","NA","4","C","2","no","19","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"272","AB411303C43copallinum31","NA",2012,"AB",2012-08-09,"3","NA","4","C","3","no","1","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"273","AB411303C43hyssopifolium3120","NA",2012,"AB",2012-08-09,"3","NA","4","C","3","no","120","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"274","AB411303C43Tinypurplepea34","NA",2012,"AB",2012-08-09,"3","NA","4","C","3","no","4","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"275","AB411303C44copallinum45","NA",2012,"AB",2012-08-09,"3","NA","4","C","4","no","5","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"276","AB411303C44Tinypurplepea46","NA",2012,"AB",2012-08-09,"3","NA","4","C","4","no","6","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"277","AB411303C45copallinum51","NA",2012,"AB",2012-08-09,"3","NA","4","C","5","no","1","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"278","AB411303C45hyssopifolium5240","NA",2012,"AB",2012-08-09,"3","NA","4","C","5","no","240","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"279","AB411303C45Tinypurplepea5120","NA",2012,"AB",2012-08-09,"3","NA","4","C","5","no","120","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"280","AB411303C46copallinum62","NA",2012,"AB",2012-08-09,"3","NA","4","C","6","no","2","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"281","AB411303C46hyssopifolium6150","NA",2012,"AB",2012-08-09,"3","NA","4","C","6","no","150","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"282","AB411303C46Tinypurplepea656","NA",2012,"AB",2012-08-09,"3","NA","4","C","6","no","56","NA","Tinypurplepea","Tinypurplepea","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"283","AB411303C47copallinum74","NA",2012,"AB",2012-08-09,"3","NA","4","C","7","no","4","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"284","AB411303C47hyssopifolium7600","NA",2012,"AB",2012-08-09,"3","NA","4","C","7","no","600","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"285","AB411303C48copallinum84","NA",2012,"AB",2012-08-09,"3","NA","4","C","8","no","4","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"286","AB411303C49copallinum93","NA",2012,"AB",2012-08-09,"3","NA","4","C","9","no","3","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"287","AB411303C49hyssopifolium9180","NA",2012,"AB",2012-08-09,"3","NA","4","C","9","no","180","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"288","AB411303T110canadensis109","NA",2012,"AB",2012-08-09,"3","NA","1","T","10","no","9","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"289","AB411303T110helianthoides105","NA",2012,"AB",2012-08-09,"3","NA","1","T","10","yes","5","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"290","AB411303T11canadensis130","NA",2012,"AB",2012-08-09,"3","NA","1","T","1","no","30","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"291","AB411303T11helianthoides133","NA",2012,"AB",2012-08-09,"3","NA","1","T","1","yes","33","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"292","AB411303T11hirta13","NA",2012,"AB",2012-08-09,"3","NA","1","T","1","yes","3","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"293","AB411303T12canadensis2270","NA",2012,"AB",2012-08-09,"3","NA","1","T","2","no","270","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"294","AB411303T13canadensis3300","NA",2012,"AB",2012-08-09,"3","NA","1","T","3","no","300","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"295","AB411303T13helianthoides33","NA",2012,"AB",2012-08-09,"3","NA","1","T","3","yes","3","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"296","AB411303T14canadensis4230","NA",2012,"AB",2012-08-09,"3","NA","1","T","4","no","230","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"297","AB411303T14hirta41","NA",2012,"AB",2012-08-09,"3","NA","1","T","4","yes","1","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"298","AB411303T15canadensis520","NA",2012,"AB",2012-08-09,"3","NA","1","T","5","no","20","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"299","AB411303T15helianthoides57","NA",2012,"AB",2012-08-09,"3","NA","1","T","5","yes","7","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"300","AB411303T16canadensis620","NA",2012,"AB",2012-08-09,"3","NA","1","T","6","no","20","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"301","AB411303T16laciniata61","NA",2012,"AB",2012-08-09,"3","NA","1","T","6","no","1","flr","Oenothera","laciniata","OELA","NA; NA; NA"
"302","AB411303T17canadensis7120","NA",2012,"AB",2012-08-09,"3","NA","1","T","7","no","120","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"303","AB411303T17helianthoides76","NA",2012,"AB",2012-08-09,"3","NA","1","T","7","yes","6","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"304","AB411303T18canadensis815","NA",2012,"AB",2012-08-09,"3","NA","1","T","8","no","15","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"305","AB411303T19090","NA",2012,"AB",2012-08-09,"3","NA","1","T","9","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"306","AB411303T210copallinum102","NA",2012,"AB",2012-08-09,"3","NA","2","C","10","no","2","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"307","AB411303T210helianthoides108","NA",2012,"AB",2012-08-09,"3","NA","2","T","10","yes","8","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"308","AB411303T210hyssopifolium10100","NA",2012,"AB",2012-08-09,"3","NA","2","C","10","yes","100","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"309","AB411303T21canadensis112","NA",2012,"AB",2012-08-09,"3","NA","2","T","1","no","12","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"310","AB411303T21hirta15","NA",2012,"AB",2012-08-09,"3","NA","2","T","1","yes","5","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"311","AB411303T21hyssopifolium140","NA",2012,"AB",2012-08-09,"3","NA","2","C","1","yes","40","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"312","AB411303T22canadensis25","NA",2012,"AB",2012-08-09,"3","NA","2","T","2","no","5","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"313","AB411303T22copallinum21","NA",2012,"AB",2012-08-09,"3","NA","2","C","2","no","1","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"314","AB411303T22hirta23","NA",2012,"AB",2012-08-09,"3","NA","2","T","2","yes","3","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"315","AB411303T23copallinum31","NA",2012,"AB",2012-08-09,"3","NA","2","C","3","no","1","NA","Rhus","copallinum","RHCO","NA; NA; NA"
"316","AB411303T23hirta33","NA",2012,"AB",2012-08-09,"3","NA","2","T","3","yes","3","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"317","AB411303T23hyssopifolium340","NA",2012,"AB",2012-08-09,"3","NA","2","C","3","yes","40","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"318","AB411303T24canadensis4165","NA",2012,"AB",2012-08-09,"3","NA","2","T","4","no","165","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"319","AB411303T24hyssopifolium420","NA",2012,"AB",2012-08-09,"3","NA","2","C","4","yes","20","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"320","AB411303T24tP485","NA",2012,"AB",2012-08-09,"3","NA","2","C","4","no","85","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
"321","AB411303T25canadensis520","NA",2012,"AB",2012-08-09,"3","NA","2","T","5","no","20","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"322","AB411303T25helianthoides513","NA",2012,"AB",2012-08-09,"3","NA","2","C","5","yes","13","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"323","AB411303T25hirta51","NA",2012,"AB",2012-08-09,"3","NA","2","T","5","yes","1","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"324","AB411303T25hyssopifolium580","NA",2012,"AB",2012-08-09,"3","NA","2","C","5","yes","80","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"325","AB411303T26canadensis650","NA",2012,"AB",2012-08-09,"3","NA","2","T","6","no","50","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"326","AB411303T26helianthoides61","NA",2012,"AB",2012-08-09,"3","NA","2","T","6","yes","1","head","Heliopsis","helianthoides","HEHE5","NA; NA; NA"
"327","AB411303T26hirta61","NA",2012,"AB",2012-08-09,"3","NA","2","T","6","yes","1","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"328","AB411303T26hyssopifolium6320","NA",2012,"AB",2012-08-09,"3","NA","2","C","6","yes","320","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"329","AB411303T27070","NA",2012,"AB",2012-08-09,"3","NA","2","T","7","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"330","AB411303T27hyssopifolium7360","NA",2012,"AB",2012-08-09,"3","NA","2","C","7","yes","360","NA","Eupatorium","hyssopifolium","EUHY","NA; NA; NA"
"331","AB411303T27tP713","NA",2012,"AB",2012-08-09,"3","NA","2","T","7","no","13","NA","tP","paniculatum","CHECK","CHECK; Several ""pea"" field names for AB round 3; NA"
