"","uniqueID","year","month","day","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","det","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus","plant_species","planted","collector","latitude","longitude"
"124","NAT.CIG2011_684","2011","6","28","2",2011-06-28,"HP","PM","4","T","R","Lasioglossum","pilosum","",NA,NA,"",2011-11-11,"bee","","COLA5","Coreopsis","lanceolata","yes","CLW","40.667605","-75.047923"
"125","NAT.CIG2011_686","2011","6","28","2",2011-06-28,"HP","PM","4","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","ERAN","Erigeron","annuus","no","CLW","40.667605","-75.047923"
"126","NAT.CIG2011_695","2011","6","28","2",2011-06-28,"HP","PM","3","T","L","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","ECPU","Echinacea","purpurea","yes","CLW","40.667605","-75.047923"
"127","NAT.CIG2011_697","2011","6","28","2",2011-06-28,"HP","PM","3","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","ECPU","Echinacea","purpurea","yes","CLW","40.667605","-75.047923"
"128","NAT.CIG2011_698","2011","6","28","2",2011-06-28,"HP","PM","3","T","R","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","ECPU","Echinacea","purpurea","yes","CLW","40.667605","-75.047923"
"129","NAT.CIG2011_699","2011","6","28","2",2011-06-28,"HP","PM","3","T","R","Halictus","ligatus","","m","Ascher","",2011-11-11,"bee","","ERAN","Erigeron","annuus","no","CLW","40.667605","-75.047923"
"130","NAT.CIG2011_701","2011","6","28","2",2011-06-28,"HP","PM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COLA5","Coreopsis","lanceolata","yes","CLW","40.667605","-75.047923"
"131","NAT.CIG2011_703","2011","6","28","2",2011-06-28,"HP","PM","2","T","L","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","yes","CLW","40.667605","-75.047923"
"132","NAT.CIG2011_704","2011","6","28","2",2011-06-28,"HP","PM","2","T","R","Ceratina","mikmaqi","","f","J.Gibbs","",2015-01-01,"bee","","ERAN","Erigeron","annuus","no","CLW","40.667605","-75.047923"
"133","NAT.CIG2011_706","2011","6","28","2",2011-06-28,"HP","PM","2","T","R","Ceratina","mikmaqi","","f","J.Gibbs","",2015-01-01,"bee","","ASTU","Asclepias","tuberosa","yes","CLW","40.667605","-75.047923"
"134","NAT.CIG2011_707","2011","6","28","2",2011-06-28,"HP","PM","1","T","R","Lasioglossum","imitatum","","f","Gibbs","",2011-11-11,"bee","","PASA2","Pastinaca","sativa","no","CLW","40.667605","-75.047923"
"135","NAT.CIG2011_715","2011","6","28","2",2011-06-28,"HP","PM","1","T","R","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","ECPU","Echinacea","purpurea","yes","CLW","40.667605","-75.047923"
"136","NAT.CIG2011_716","2011","6","28","2",2011-06-28,"HP","PM","1","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","ECPU","Echinacea","purpurea","yes","CLW","40.667605","-75.047923"
"137","NAT.CIG2011_717","2011","6","28","2",2011-06-28,"HP","PM","1","T","L","Lasioglossum","hitchensi","",NA,NA,"",2011-11-11,"bee","","PASA2","Pastinaca","sativa","no","CLW","40.667605","-75.047923"
"138","NAT.CIG2011_718","2011","6","28","2",2011-06-28,"HP","PM","1","T","L","Lasioglossum","imitatum","","f","Gibbs","",2011-11-11,"bee","","PASA2","Pastinaca","sativa","no","CLW","40.667605","-75.047923"
"139","NAT.CIG2011_725","2011","6","28","2",2011-06-28,"HP","PM","1","T","L","Lasioglossum","hitchensi","","f","Gibbs","",2011-11-11,"bee","","MEAR4","Mentha","arvensis","no","CLW","40.667605","-75.047923"
"140","NAT.CIG2011_726","2011","6","28","2",2011-06-28,"HP","PM","1","T","L","Lasioglossum","imitatum","","f","Gibbs","",2011-11-11,"bee","","MEAR4","Mentha","arvensis","no","CLW","40.667605","-75.047923"
"141","NAT.CIG2011_729","2011","6","28","2",2011-06-28,"HP","PM","1","T","R","Ceratina","strenua","","f","J.Gibbs","",2015-01-01,"bee","","ERAN","Erigeron","annuus","no","CLW","40.667605","-75.047923"
"142","NAT.CIG2011_736","2011","6","29","2",2011-06-29,"BO","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.355358","-74.930309"
"143","NAT.CIG2011_738","2011","6","29","2",2011-06-29,"BO","AM","1","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.355358","-74.930309"
"144","NAT.CIG2011_739","2011","6","29","2",2011-06-29,"BO","AM","1","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.355358","-74.930309"
"145","NAT.CIG2011_740","2011","6","29","2",2011-06-29,"BO","AM","1","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.355358","-74.930309"
"146","NAT.CIG2011_746","2011","6","29","2",2011-06-29,"BO","AM","3","T","L","Ceratina","calcarata_dupla_mikmaqi","","f","Ascher","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"147","NAT.CIG2011_755","2011","6","29","2",2011-06-29,"BO","AM","3","T","R","Lasioglossum","versatum","","f","Gibbs","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"148","NAT.CIG2011_756","2011","6","29","2",2011-06-29,"BO","AM","4","T","L","Bombus","bimaculatus","","m","Ascher","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"149","NAT.CIG2011_757","2011","6","29","2",2011-06-29,"BO","AM","4","T","L","Bombus","bimaculatus","","m","Ascher","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"150","NAT.CIG2011_763","2011","6","29","2",2011-06-29,"BO","AM","1","C","R","Lasioglossum","subviridatum","",NA,NA,"",2011-11-11,"bee","","PLLA","Plantago","lanceolata","no","CLW","40.356694","-74.930745"
"151","NAT.CIG2011_764","2011","6","29","2",2011-06-29,"BO","AM","1","C","R","Lasioglossum","subviridatum","",NA,NA,"",2011-11-11,"bee","","PLLA","Plantago","lanceolata","no","CLW","40.356694","-74.930745"
"152","NAT.CIG2011_765","2011","6","29","2",2011-06-29,"BO","AM","1","C","L","Lasioglossum","versatum","","f","Gibbs","",2011-11-11,"bee","","PLLA","Plantago","lanceolata","no","CLW","40.356694","-74.930745"
"153","NAT.CIG2011_775","2011","6","29","2",2011-06-29,"BO","AM","3","C","L","Lasioglossum","subviridatum","",NA,NA,"",2011-11-11,"bee","","PLLA","Plantago","lanceolata","no","CLW","40.356694","-74.930745"
"154","NAT.CIG2011_780","2011","6","29","2",2011-06-29,"BO","AM","4","C","L","Lasioglossum","versatum","","f","Gibbs","",2011-11-11,"bee","","PLLA","Plantago","lanceolata","no","CLW","40.356694","-74.930745"
"155","NAT.CIG2011_785","2011","6","29","2",2011-06-29,"BO","PM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","HEFL","Helenium","flexuosum","yes","CLW","40.355358","-74.930309"
"156","NAT.CIG2011_786","2011","6","29","2",2011-06-29,"BO","PM","3","T","L","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"157","NAT.CIG2011_787","2011","6","29","2",2011-06-29,"BO","PM","3","T","R","Bombus","bimaculatus","","f","Ascher","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"158","NAT.CIG2011_788","2011","6","29","2",2011-06-29,"BO","PM","3","T","R","Bombus","bimaculatus","","f","Ascher","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"159","NAT.CIG2011_789","2011","6","29","2",2011-06-29,"BO","PM","3","T","R","Bombus","bimaculatus","","m","Ascher","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"160","NAT.CIG2011_791","2011","6","29","2",2011-06-29,"BO","PM","4","T","R","Bombus","bimaculatus","","m","Ascher","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"161","NAT.CIG2011_792","2011","6","29","2",2011-06-29,"BO","PM","4","T","L","Halictus","ligatus","","m","Gibbs","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.355358","-74.930309"
"162","NAT.CIG2011_799","2011","6","29","2",2011-06-29,"BO","PM","2","C","R","Lasioglossum","subviridatum","",NA,NA,"",2011-11-11,"bee","","PLLA","Plantago","lanceolata","no","CLW","40.356694","-74.930745"
"163","NAT.CIG2011_801","2011","7","5","2",2011-07-05,"UR","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COLA5","Coreopsis","lanceolata","yes","CLW","40.703892","-74.700793"
"164","NAT.CIG2011_802","2011","7","5","2",2011-07-05,"UR","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","CLW","40.703892","-74.700793"
"165","NAT.CIG2011_803","2011","7","5","2",2011-07-05,"UR","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","CLW","40.703892","-74.700793"
"166","NAT.CIG2011_804","2011","7","5","2",2011-07-05,"UR","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","CLW","40.703892","-74.700793"
"167","NAT.CIG2011_805","2011","7","5","2",2011-07-05,"UR","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","CLW","40.703892","-74.700793"
"168","NAT.CIG2011_806","2011","7","5","2",2011-07-05,"UR","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"169","NAT.CIG2011_807","2011","7","5","2",2011-07-05,"UR","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"170","NAT.CIG2011_808","2011","7","5","2",2011-07-05,"UR","AM","1","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"171","NAT.CIG2011_811","2011","7","5","2",2011-07-05,"UR","AM","1","T","R","Lasioglossum","viridatum","","f","Gibbs","",2011-11-11,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.703892","-74.700793"
"172","NAT.CIG2011_813","2011","7","5","2",2011-07-05,"UR","AM","1","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"173","NAT.CIG2011_814","2011","7","5","2",2011-07-05,"UR","AM","1","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"174","NAT.CIG2011_817","2011","7","5","2",2011-07-05,"UR","AM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COLA5","Coreopsis","lanceolata","yes","DPC","40.703892","-74.700793"
"175","NAT.CIG2011_818","2011","7","5","2",2011-07-05,"UR","AM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COLA5","Coreopsis","lanceolata","yes","DPC","40.703892","-74.700793"
"176","NAT.CIG2011_819","2011","7","5","2",2011-07-05,"UR","AM","2","T","L","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","GAPU","Gaillardia","pulchella","yes","DPC","40.703892","-74.700793"
"177","NAT.CIG2011_820","2011","7","5","2",2011-07-05,"UR","AM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","GAPU","Gaillardia","pulchella","yes","DPC","40.703892","-74.700793"
"178","NAT.CIG2011_821","2011","7","5","2",2011-07-05,"UR","AM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
"179","NAT.CIG2011_822","2011","7","5","2",2011-07-05,"UR","AM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
"180","NAT.CIG2011_824","2011","7","5","2",2011-07-05,"UR","AM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","DPC","40.703892","-74.700793"
"181","NAT.CIG2011_825","2011","7","5","2",2011-07-05,"UR","AM","2","T","L","Lasioglossum","versatum","","f","Gibbs","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","DPC","40.703892","-74.700793"
"182","NAT.CIG2011_828","2011","7","5","2",2011-07-05,"UR","AM","2","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","DPC","40.703892","-74.700793"
"183","NAT.CIG2011_830","2011","7","5","2",2011-07-05,"UR","AM","2","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
"184","NAT.CIG2011_831","2011","7","5","2",2011-07-05,"UR","AM","3","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"185","NAT.CIG2011_833","2011","7","5","2",2011-07-05,"UR","AM","3","T","L","Ceratina","calcarata","","m","Ascher","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","CLW","40.703892","-74.700793"
"186","NAT.CIG2011_834","2011","7","5","2",2011-07-05,"UR","AM","3","T","L","Lasioglossum","oceanicum","",NA,NA,"",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","CLW","40.703892","-74.700793"
"187","NAT.CIG2011_835","2011","7","5","2",2011-07-05,"UR","AM","3","T","L","Lasioglossum","hitchensi","","f","Gibbs","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","CLW","40.703892","-74.700793"
"188","NAT.CIG2011_837","2011","7","5","2",2011-07-05,"UR","AM","3","T","L","Lasioglossum","versatum","","m","Gibbs","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","CLW","40.703892","-74.700793"
"189","NAT.CIG2011_838","2011","7","5","2",2011-07-05,"UR","AM","3","T","R","Ceratina","calcarata","","f","J.Gibbs","",2015-01-01,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"190","NAT.CIG2011_839","2011","7","5","2",2011-07-05,"UR","AM","3","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"191","NAT.CIG2011_840","2011","7","5","2",2011-07-05,"UR","AM","3","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"192","NAT.CIG2011_841","2011","7","5","2",2011-07-05,"UR","AM","3","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"193","NAT.CIG2011_844","2011","7","5","2",2011-07-05,"UR","AM","4","T","L","Augochlorella","aurata","","f","Ascher","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","yes","DPC","40.703892","-74.700793"
"194","NAT.CIG2011_845","2011","7","5","2",2011-07-05,"UR","AM","4","T","L","Bombus","bimaculatus","","f","Ascher","",2011-11-11,"bee","","MOFI","Monarda","fistulosa","yes","DPC","40.703892","-74.700793"
"195","NAT.CIG2011_847","2011","7","5","2",2011-07-05,"UR","AM","4","T","R","Megachile","pugnata","pugnata","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
"196","NAT.CIG2011_848","2011","7","5","2",2011-07-05,"UR","AM","4","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
"197","NAT.CIG2011_849","2011","7","5","2",2011-07-05,"UR","AM","4","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
"198","NAT.CIG2011_850","2011","7","5","2",2011-07-05,"UR","AM","4","T","R","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
"199","NAT.CIG2011_851","2011","7","5","2",2011-07-05,"UR","AM","4","T","R","Lasioglossum","versatum","","f","Gibbs","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","DPC","40.703892","-74.700793"
"200","NAT.CIG2011_852","2011","7","5","2",2011-07-05,"UR","AM","1","C","L","Bombus","impatiens","","f","Ascher","",2011-11-11,"bee","","ASSY","Asclepias","syriaca","no","CLW","40.701794","-74.700673"
"201","NAT.CIG2011_853","2011","7","5","2",2011-07-05,"UR","AM","1","C","L","Lasioglossum","viridatum","","f","Gibbs","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","no","CLW","40.701794","-74.700673"
"202","NAT.CIG2011_854","2011","7","5","2",2011-07-05,"UR","AM","1","C","L","Lasioglossum","versatum","","f","Gibbs","",2011-11-11,"bee","","ERPH","Erigeron","philadelphicus","no","CLW","40.701794","-74.700673"
"203","NAT.CIG2011_856","2011","7","5","2",2011-07-05,"UR","AM","1","C","R","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","no","CLW","40.701794","-74.700673"
"204","NAT.CIG2011_858","2011","7","5","2",2011-07-05,"UR","AM","2","C","R","Ceratina","calcarata","","f","J.Gibbs","",2015-01-01,"bee","","ASTU","Asclepias","tuberosa","no","DPC","40.701794","-74.700673"
"205","NAT.CIG2011_859","2011","7","5","2",2011-07-05,"UR","AM","2","C","R","Lasioglossum","versatum","","f","Gibbs","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","no","DPC","40.701794","-74.700673"
"206","NAT.CIG2011_860","2011","7","5","2",2011-07-05,"UR","AM","2","C","R","Ceratina","dupla","","f","J.Gibbs","",2015-01-01,"bee","","CLVU","Clinopodium","vulgare","no","DPC","40.701794","-74.700673"
"207","NAT.CIG2011_861","2011","7","5","2",2011-07-05,"UR","AM","3","C","L","Lasioglossum","viridatum","",NA,NA,"",2011-11-11,"bee","","CLVU","Clinopodium","vulgare","no","CLW","40.701794","-74.700673"
"208","NAT.CIG2011_863","2011","7","5","2",2011-07-05,"UR","AM","3","C","L","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","no","CLW","40.701794","-74.700673"
"209","NAT.CIG2011_864","2011","7","5","2",2011-07-05,"UR","AM","3","C","L","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","no","CLW","40.701794","-74.700673"
"210","NAT.CIG2011_865","2011","7","5","2",2011-07-05,"UR","AM","3","C","R","Bombus","griseocollis","","f","Ascher","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","no","CLW","40.701794","-74.700673"
"211","NAT.CIG2011_866","2011","7","5","2",2011-07-05,"UR","AM","3","C","R","Augochlora","pura","","f","Ascher","",2011-11-11,"bee","","ASTU","Asclepias","tuberosa","no","CLW","40.701794","-74.700673"
"212","NAT.CIG2011_868","2011","7","5","2",2011-07-05,"UR","AM","4","C","R","Megachile","rotundata","","f","Ascher","",2011-11-11,"bee","","LOCO6","Lotus","corniculatus","no","DPC","40.701794","-74.700673"
"213","NAT.CIG2011_869","2011","7","5","2",2011-07-05,"UR","AM","4","C","R","Anthidium","oblongatum","oblongatum",NA,NA,"",2011-11-11,"bee","","LOCO6","Lotus","corniculatus","no","DPC","40.701794","-74.700673"
"214","NAT.CIG2011_870","2011","7","5","2",2011-07-05,"UR","AM","4","C","R","Anthidium","oblongatum","oblongatum",NA,NA,"",2011-11-11,"bee","","LOCO6","Lotus","corniculatus","no","DPC","40.701794","-74.700673"
"215","NAT.CIG2011_871","2011","7","5","2",2011-07-05,"UR","PM","1","T","L","Augochlorella","aurata","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"216","NAT.CIG2011_874","2011","7","5","2",2011-07-05,"UR","PM","1","T","L","Melissodes","subillatus","",NA,NA,"",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"217","NAT.CIG2011_875","2011","7","5","2",2011-07-05,"UR","PM","1","T","L","Lasioglossum","versatum","",NA,NA,"",2011-11-11,"bee","","ERPH","Erigeron","philadelphicus","no","CLW","40.703892","-74.700793"
"218","NAT.CIG2011_877","2011","7","5","2",2011-07-05,"UR","PM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","COTI3","Coreopsis","tinctoria","yes","DPC","40.703892","-74.700793"
"219","NAT.CIG2011_878","2011","7","5","2",2011-07-05,"UR","PM","2","T","L","Halictus","ligatus","","f","Ascher","",2011-11-11,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
